Specimen ID,Specimen,Plate ID,Well ID,Sample,Run Time,All Abs. Count,mChe+SYTO-9 Abs. Count,SYTO-9 Abs. Count,SYTO-9 Mean FITC-H,mChe+SYTO-9 Mean FITC-H,mChe+SYTO-9 Mean PE-Texas Red-H
1,Specimen1,1,A1,Sample1,10/5/2017 1:27:15 PM,146380,520,15020,111806,209670,8845
1,Specimen1,1,A2,Sample2,10/5/2017 1:28:47 PM,121420,640,14360,114208,281778,8213
1,Specimen1,1,A3,Sample3,10/5/2017 1:30:18 PM,112840,420,440,13407,7048,81123
1,Specimen1,1,A1,Sample4,10/5/2017 1:31:49 PM,107380,240,11120,116739,127608,6167
1,Specimen1,1,A2,Sample5,10/5/2017 1:33:21 PM,108160,660,12560,114446,227433,10697
1,Specimen1,1,A3,Sample6,10/5/2017 1:34:52 PM,120900,180,680,14632,2372,3292
1,Specimen1,1,A1,Sample7,10/5/2017 1:36:23 PM,250660,1000,20,18923,693,2023
1,Specimen1,1,A2,Sample8,10/5/2017 1:37:55 PM,165220,860,3840,110572,193778,3881
1,Specimen1,1,A3,Sample9,10/5/2017 1:39:26 PM,190260,560,360,14303,921,2026
1,Specimen1,1,B1,Sample55,10/5/2017 1:40:57 PM,17290,70,130,28581,5342,13718
1,Specimen1,1,B2,Sample56,10/5/2017 1:43:16 PM,17550,40,210,21734,727,2366
1,Specimen1,1,B3,Sample57,10/5/2017 1:45:34 PM,23790,130,320,41629,800,3907
1,Specimen1,1,C1,Sample10,10/5/2017 1:47:52 PM,273520,182780,3460,13040,21350,8506
1,Specimen1,1,C2,Sample11,10/5/2017 1:49:24 PM,257660,182820,2400,15005,18184,8427
1,Specimen1,1,C3,Sample12,10/5/2017 1:50:55 PM,287560,209660,2700,16256,20224,8681
1,Specimen1,1,C1,Sample13,10/5/2017 1:52:27 PM,255320,167020,2840,12259,21096,8590
1,Specimen1,1,C2,Sample14,10/5/2017 1:53:58 PM,276380,182580,2120,12617,17347,8556
1,Specimen1,1,C3,Sample15,10/5/2017 1:55:29 PM,297960,209800,2620,15989,19607,8828
1,Specimen1,1,C1,Sample16,10/5/2017 1:57:01 PM,245940,72560,1060,9940,20173,8512
1,Specimen1,1,C2,Sample17,10/5/2017 1:58:32 PM,241100,79420,780,13804,17114,8701
1,Specimen1,1,C3,Sample18,10/5/2017 2:00:03 PM,271600,95120,940,18401,18767,8862
1,Specimen1,1,D1,Sample58,10/5/2017 2:01:35 PM,17290,730,100,37686,17113,7355
1,Specimen1,1,D2,Sample59,10/5/2017 2:03:53 PM,16380,150,110,34098,9377,6971
1,Specimen1,1,D3,Sample60,10/5/2017 2:06:11 PM,17160,100,190,29679,1113,3043
1,Specimen1,1,E1,Sample19,10/5/2017 2:08:30 PM,278460,175120,2880,18833,14254,8661
1,Specimen1,1,E2,Sample20,10/5/2017 2:10:01 PM,257400,183620,3020,28847,14065,8786
1,Specimen1,1,E3,Sample21,10/5/2017 2:11:32 PM,287560,212800,3340,23436,15306,8666
1,Specimen1,1,E1,Sample22,10/5/2017 2:13:04 PM,264680,173340,2280,31580,13632,8715
1,Specimen1,1,E2,Sample23,10/5/2017 2:14:35 PM,279760,185900,2800,34019,14575,8853
1,Specimen1,1,E3,Sample24,10/5/2017 2:16:07 PM,313560,218000,3000,34920,15103,8714
1,Specimen1,1,E1,Sample25,10/5/2017 2:17:38 PM,240500,65660,700,17483,13676,8586
1,Specimen1,1,E2,Sample26,10/5/2017 2:19:09 PM,281680,87820,1400,49020,12458,8734
1,Specimen1,1,E3,Sample27,10/5/2017 2:20:40 PM,290920,98380,1560,33391,14396,8736
1,Specimen1,1,F1,Sample61,10/5/2017 2:22:12 PM,17160,630,100,16751,9934,7094
1,Specimen1,1,F2,Sample62,10/5/2017 2:24:30 PM,17030,120,200,33794,3043,6210
1,Specimen1,1,F3,Sample63,10/5/2017 2:26:48 PM,20020,150,110,33593,11565,2566
1,Specimen1,1,G1,Sample64,10/5/2017 2:29:07 PM,14040,40,90,16932,1991,9605
1,Specimen1,1,G2,Sample65,10/5/2017 2:31:25 PM,16900,80,180,25622,1060,3092
1,Specimen1,1,G3,Sample66,10/5/2017 2:33:43 PM,16640,100,110,77447,1447,4909
1,Specimen1,1,A5,Sample28,10/5/2017 2:36:01 PM,80600,240,1580,17944,141734,6579
1,Specimen1,1,A6,Sample29,10/5/2017 2:37:33 PM,76440,320,1600,15852,84152,4975
1,Specimen1,1,A7,Sample30,10/5/2017 2:39:04 PM,75660,320,1740,15850,248557,12582
1,Specimen1,1,A5,Sample31,10/5/2017 2:40:36 PM,94900,240,1480,16161,332864,31002
1,Specimen1,1,A6,Sample32,10/5/2017 2:42:07 PM,93080,340,1600,21497,349377,6869
1,Specimen1,1,A7,Sample33,10/5/2017 2:43:38 PM,90740,280,1660,16275,618629,11604
1,Specimen1,1,A5,Sample34,10/5/2017 2:45:10 PM,184960,980,460,17734,10172,4910
1,Specimen1,1,A6,Sample35,10/5/2017 2:46:41 PM,208280,900,520,21800,274956,9099
1,Specimen1,1,A7,Sample36,10/5/2017 2:48:13 PM,177320,780,420,12206,79464,3405
1,Specimen1,1,B5,Sample67,10/5/2017 2:49:44 PM,15210,110,0,0,758,3324
1,Specimen1,1,B6,Sample68,10/5/2017 2:52:02 PM,16640,100,40,98645,1182,3283
1,Specimen1,1,B7,Sample69,10/5/2017 2:54:20 PM,25740,100,120,42292,938,2725
1,Specimen1,1,C5,Sample37,10/5/2017 2:56:39 PM,2766140,2708920,5740,28583,34229,9101
1,Specimen1,1,C6,Sample38,10/5/2017 2:58:10 PM,779480,713440,5840,37568,76230,12510
1,Specimen1,1,C7,Sample39,10/5/2017 2:59:41 PM,601380,527700,5580,35183,63956,12701
1,Specimen1,1,C5,Sample40,10/5/2017 3:01:13 PM,2948400,2891200,6120,31116,33175,9108
1,Specimen1,1,C6,Sample41,10/5/2017 3:02:44 PM,811980,741180,5640,43391,74152,12570
1,Specimen1,1,C7,Sample42,10/5/2017 3:04:15 PM,645320,566940,5820,34750,60883,12673
1,Specimen1,1,C5,Sample43,10/5/2017 3:05:47 PM,2095120,1878440,4220,29053,33301,9381
1,Specimen1,1,C6,Sample44,10/5/2017 3:07:18 PM,686240,488220,3740,41930,73938,12804
1,Specimen1,1,C7,Sample45,10/5/2017 3:08:50 PM,550820,350160,3220,35237,60534,12935
1,Specimen1,1,D5,Sample70,10/5/2017 3:10:21 PM,16250,570,650,46203,54503,8611
1,Specimen1,1,D6,Sample71,10/5/2017 3:12:39 PM,19890,170,90,39816,12102,5645
1,Specimen1,1,D7,Sample72,10/5/2017 3:14:58 PM,18980,100,90,27447,756,3422
1,Specimen1,1,E5,Sample46,10/5/2017 3:17:16 PM,672100,599040,8000,27834,49235,12373
1,Specimen1,1,E6,Sample47,10/5/2017 3:18:48 PM,1088360,1018680,4240,37149,52449,11395
1,Specimen1,1,E7,Sample48,10/5/2017 3:20:19 PM,793780,719980,8440,38100,57907,12411
1,Specimen1,1,E5,Sample49,10/5/2017 3:21:50 PM,693680,617320,7620,24863,47337,12372
