Specimen ID,Specimen,Plate ID,Well ID,Sample,Run Time,All Abs. Count,mChe+SYTO-9 Abs. Count,SYTO-9 Abs. Count,SYTO-9 Mean FITC-H,mChe+SYTO-9 Mean FITC-H,mChe+SYTO-9 Mean PE-Texas Red-H
1,Specimen1,1,A1,Sample1,10/6/2017 9:02:05 PM,530660,1520,268240,46681,30832,10175
1,Specimen1,1,A2,Sample2,10/6/2017 9:03:37 PM,298480,580,131480,49230,163220,7653
1,Specimen1,1,A3,Sample3,10/6/2017 9:05:08 PM,276640,580,154080,54959,109592,8572
1,Specimen1,1,A1,Sample4,10/6/2017 9:06:39 PM,464360,820,214600,49728,32137,8739
1,Specimen1,1,A2,Sample5,10/6/2017 9:08:11 PM,290160,480,111500,54228,85046,10077
1,Specimen1,1,A3,Sample6,10/6/2017 9:09:43 PM,277940,660,144680,57713,138520,12662
1,Specimen1,1,A1,Sample7,10/6/2017 9:11:14 PM,254460,1120,300,29170,863,2260
1,Specimen1,1,A2,Sample8,10/6/2017 9:12:45 PM,244060,1400,60,34064,1014,3393
1,Specimen1,1,A3,Sample9,10/6/2017 9:14:17 PM,235280,1000,0,0,801,1946
1,Specimen1,1,B1,Sample55,10/6/2017 9:15:49 PM,159900,150,180,48613,5658,6538
1,Specimen1,1,B2,Sample56,10/6/2017 9:18:07 PM,164840,80,130,17657,12533,3019
1,Specimen1,1,B3,Sample57,10/6/2017 9:20:25 PM,171730,80,230,47289,3874,2648
1,Specimen1,1,C1,Sample10,10/6/2017 9:22:44 PM,882960,810760,5140,18354,48486,11522
1,Specimen1,1,C2,Sample11,10/6/2017 9:24:15 PM,298740,212320,2900,17580,33273,10892
1,Specimen1,1,C3,Sample12,10/6/2017 9:25:47 PM,579540,501460,7040,21104,46663,12574
1,Specimen1,1,C1,Sample13,10/6/2017 9:27:18 PM,890240,816040,5380,15889,47397,11549
1,Specimen1,1,C2,Sample14,10/6/2017 9:28:49 PM,309660,208060,2880,20555,33359,11014
1,Specimen1,1,C3,Sample15,10/6/2017 9:30:21 PM,587860,499720,6580,20349,45411,12596
1,Specimen1,1,C1,Sample16,10/6/2017 9:31:53 PM,462800,292020,1820,13892,46067,11567
1,Specimen1,1,C2,Sample17,10/6/2017 9:33:24 PM,280160,76160,1000,21726,31502,10998
1,Specimen1,1,C3,Sample18,10/6/2017 9:34:55 PM,381160,202260,2320,16473,44303,12608
1,Specimen1,1,D1,Sample58,10/6/2017 9:36:27 PM,154180,2050,130,19888,40658,11579
1,Specimen1,1,D2,Sample59,10/6/2017 9:38:45 PM,164970,290,90,25145,30595,9037
1,Specimen1,1,D3,Sample60,10/6/2017 9:41:04 PM,168740,190,190,42570,26934,8757
1,Specimen1,1,E1,Sample19,10/6/2017 9:43:22 PM,318760,123720,63960,65269,21643,9708
1,Specimen1,1,E2,Sample20,10/6/2017 9:44:54 PM,431860,202740,77160,52528,21864,10737
1,Specimen1,1,E3,Sample21,10/6/2017 9:46:25 PM,582920,298680,119820,47886,25108,11041
