Specimen ID,Specimen,Plate ID,Well ID,Sample,Run Time,All Abs. Count,mChe+SYTO-9 Abs. Count,SYTO-9 Abs. Count,SYTO-9 Mean FITC-H,mChe+SYTO-9 Mean FITC-H,mChe+SYTO-9 Mean PE-Texas Red-H
1,Specimen1,1,A5,Sample34,10/6/2017 10:20:04 PM,179820,920,3660,237818,144575,65076
1,Specimen1,1,A6,Sample35,10/6/2017 10:21:35 PM,262100,1100,460,1691,930,2836
1,Specimen1,1,A7,Sample36,10/6/2017 10:23:07 PM,244980,800,580,2702,824,2054
1,Specimen1,1,B5,Sample67,10/6/2017 10:24:38 PM,164970,110,2360,6807,2755,2421
1,Specimen1,1,B6,Sample68,10/6/2017 10:26:57 PM,164190,30,1650,4972,2912,1912
1,Specimen1,1,B7,Sample69,10/6/2017 10:29:15 PM,165880,20,910,6350,2418,1903
1,Specimen1,1,C5,Sample37,10/6/2017 10:31:34 PM,34845140,34552860,190460,19056,16319,14312
1,Specimen1,1,C6,Sample38,10/6/2017 10:33:05 PM,19246240,17989220,1004660,51114,50108,10449
1,Specimen1,1,C7,Sample39,10/6/2017 10:34:37 PM,16335280,15350220,788560,163203,129659,12955
1,Specimen1,1,C5,Sample40,10/6/2017 10:36:08 PM,34981140,34676880,196800,18537,15872,14498
1,Specimen1,1,C6,Sample41,10/6/2017 10:37:40 PM,19354660,18103900,996160,48619,49484,10531
1,Specimen1,1,C7,Sample42,10/6/2017 10:39:11 PM,16290300,15322360,779200,149487,128193,12906
1,Specimen1,1,C5,Sample43,10/6/2017 10:40:43 PM,269860,920,540,1447,895,2937
1,Specimen1,1,C6,Sample44,10/6/2017 10:42:14 PM,6800780,6219980,318200,41927,47148,10771
1,Specimen1,1,C7,Sample45,10/6/2017 10:43:46 PM,7825620,7210720,364220,114409,124092,12815
1,Specimen1,1,D5,Sample70,10/6/2017 10:45:17 PM,242450,33340,40900,68476,58703,10134
1,Specimen1,1,D6,Sample71,10/6/2017 10:47:36 PM,183690,4430,12190,29846,35383,10914
1,Specimen1,1,D7,Sample72,10/6/2017 10:49:54 PM,185250,1840,6320,25194,24480,10609
1,Specimen1,1,E5,Sample46,10/6/2017 10:52:13 PM,16903120,15747480,937200,136177,122393,13252
1,Specimen1,1,E6,Sample47,10/6/2017 10:53:44 PM,24159100,24096860,39780,94873,58831,26169
1,Specimen1,1,E7,Sample48,10/6/2017 10:55:16 PM,16604380,15514440,882960,179110,143904,14324
1,Specimen1,1,E5,Sample49,10/6/2017 10:56:47 PM,17165200,15996100,947940,126680,121080,13326
1,Specimen1,1,E6,Sample50,10/6/2017 10:58:19 PM,24420520,24357240,40060,104183,57454,26379
1,Specimen1,1,E7,Sample51,10/6/2017 10:59:50 PM,16725280,15650900,878540,169454,142885,14406
1,Specimen1,1,E5,Sample52,10/6/2017 11:01:22 PM,7351560,6701280,385920,101711,117329,13211
1,Specimen1,1,E6,Sample53,10/6/2017 11:02:53 PM,250980,4600,4300,114579,68247,16732
1,Specimen1,1,E7,Sample54,10/6/2017 11:04:25 PM,7297160,6683520,369420,138098,140025,14315
1,Specimen1,1,F5,Sample73,10/6/2017 11:05:56 PM,213980,24180,23950,88890,87188,14977
1,Specimen1,1,F6,Sample74,10/6/2017 11:08:15 PM,173940,2760,7210,40758,92758,13531
1,Specimen1,1,F7,Sample75,10/6/2017 11:10:33 PM,171080,470,6090,21786,83130,12825
1,Specimen1,1,G5,Sample76,10/6/2017 11:12:51 PM,154310,160,3270,15113,70784,13448
1,Specimen1,1,G6,Sample77,10/6/2017 11:15:10 PM,157170,100,7540,7906,57152,8933
1,Specimen1,1,G7,Sample78,10/6/2017 11:17:28 PM,161720,80,6890,6589,140843,17492
