Specimen ID,Specimen,Plate ID,Well ID,Sample,Run Time,All Abs. Count,mChe+SYTO-9 Abs. Count,SYTO-9 Abs. Count,SYTO-9 Mean FITC-H,mChe+SYTO-9 Mean FITC-H,mChe+SYTO-9 Mean PE-Texas Red-H
1,MixedC_StainedSYTO9,1,A1,Sample1,10/12/2017 11:05:59 AM,535340,8200,129420,62835,65490,3002
1,MixedC_StainedSYTO9,1,A2,Sample2,10/12/2017 11:07:31 AM,367900,5460,101820,84160,169347,4623
1,MixedC_StainedSYTO9,1,A3,Sample3,10/12/2017 11:09:02 AM,553280,9660,249380,66166,74408,4683
1,MixedC_StainedSYTO9,1,A1,Sample4,10/12/2017 11:10:34 AM,366080,4380,106600,69607,54779,3428
1,MixedC_StainedSYTO9,1,A2,Sample5,10/12/2017 11:12:05 AM,321100,4120,92280,85956,152135,3395
1,MixedC_StainedSYTO9,1,A3,Sample6,10/12/2017 11:13:37 AM,543400,8360,230600,65908,72575,5497
1,MixedC_StainedSYTO9,1,G1,Sample10,10/12/2017 11:15:08 AM,183690,2810,760,61390,701,996
1,MixedC_StainedSYTO9,1,C1,Sample11,10/12/2017 11:17:26 AM,279240,119560,1280,63825,20750,3970
1,MixedC_StainedSYTO9,1,C2,Sample12,10/12/2017 11:18:58 AM,272740,124580,1500,86594,25859,3722
1,MixedC_StainedSYTO9,1,C3,Sample13,10/12/2017 11:20:29 AM,281320,129240,2100,79453,34849,3697
1,MixedC_StainedSYTO9,1,C1,Sample14,10/12/2017 11:22:01 AM,270920,113640,640,73979,20897,3988
1,MixedC_StainedSYTO9,1,C2,Sample15,10/12/2017 11:23:32 AM,275860,119200,980,69253,25296,3670
1,MixedC_StainedSYTO9,1,C3,Sample16,10/12/2017 11:25:04 AM,278980,122920,2540,65026,31156,3729
1,MixedC_StainedSYTO9,1,G2,Sample20,10/12/2017 11:26:35 AM,182910,3290,60,80716,3238,1263
1,MixedC_StainedSYTO9,1,E1,Sample21,10/12/2017 11:28:54 AM,382720,100520,81960,88492,27180,3803
1,MixedC_StainedSYTO9,1,E2,Sample22,10/12/2017 11:30:25 AM,353080,110540,56900,94060,28241,3618
1,MixedC_StainedSYTO9,1,E3,Sample23,10/12/2017 11:31:57 AM,369200,118080,56560,81300,32583,3622
1,MixedC_StainedSYTO9,1,E1,Sample24,10/12/2017 11:33:28 AM,365820,96160,74380,87437,25344,3707
1,MixedC_StainedSYTO9,1,E2,Sample25,10/12/2017 11:35:00 AM,348660,102660,57100,99706,28061,3701
1,MixedC_StainedSYTO9,1,E3,Sample26,10/12/2017 11:36:31 AM,375440,118320,51440,81030,34406,3622
1,MixedC_StainedSYTO9,1,G3,Sample30,10/12/2017 11:38:03 AM,187590,3850,150,73466,2350,1776
2,Toluene_StainedSYTO9,1,A4,Sample1,10/12/2017 11:40:21 AM,299780,4460,88400,187691,114004,2938
2,Toluene_StainedSYTO9,1,A5,Sample2,10/12/2017 11:41:53 AM,149240,1980,3080,154065,53032,1393
2,Toluene_StainedSYTO9,1,A6,Sample3,10/12/2017 11:43:24 AM,242060,3680,59860,145207,129892,2569
2,Toluene_StainedSYTO9,1,A4,Sample4,10/12/2017 11:44:56 AM,301860,4260,88840,174843,125948,4398
2,Toluene_StainedSYTO9,1,A5,Sample5,10/12/2017 11:46:27 AM,161460,1500,3040,134885,39919,1527
2,Toluene_StainedSYTO9,1,A6,Sample6,10/12/2017 11:47:59 AM,254020,3440,60760,137221,81956,4252
2,Toluene_StainedSYTO9,1,G4,Sample10,10/12/2017 11:49:30 AM,186940,3460,110,89017,1379,1078
2,Toluene_StainedSYTO9,1,C4,Sample11,10/12/2017 11:51:48 AM,4517760,4281060,85700,112981,90596,3991
2,Toluene_StainedSYTO9,1,C5,Sample12,10/12/2017 11:53:20 AM,6528860,6214780,117760,102856,70514,4331
2,Toluene_StainedSYTO9,1,C6,Sample13,10/12/2017 11:54:51 AM,6111820,5901820,53920,116032,56323,4255
2,Toluene_StainedSYTO9,1,C4,Sample14,10/12/2017 11:56:23 AM,4622280,4384300,83820,103749,89027,4049
2,Toluene_StainedSYTO9,1,C5,Sample15,10/12/2017 11:57:54 AM,6333340,6026100,110000,96586,70186,4423
2,Toluene_StainedSYTO9,1,C6,Sample16,10/12/2017 11:59:26 AM,5747300,5538540,49740,114583,56239,4398
2,Toluene_StainedSYTO9,1,G5,Sample17,10/12/2017 12:00:57 PM,201370,19580,100,140309,38440,3104
2,Toluene_StainedSYTO9,1,E4,Sample18,10/12/2017 12:03:16 PM,4897360,4477860,169260,92548,77812,3904
2,Toluene_StainedSYTO9,1,E5,Sample19,10/12/2017 12:04:47 PM,3293160,3070380,67960,110956,93763,4097
2,Toluene_StainedSYTO9,1,E6,Sample20,10/12/2017 12:06:19 PM,3884920,3615580,69660,131971,64409,4470
2,Toluene_StainedSYTO9,1,E4,Sample21,10/12/2017 12:07:50 PM,4805060,4403920,153860,87407,76847,3930
2,Toluene_StainedSYTO9,1,E5,Sample22,10/12/2017 12:09:22 PM,3224260,3004560,65800,106446,93692,4181
2,Toluene_StainedSYTO9,1,E6,Sample23,10/12/2017 12:10:53 PM,3505580,3239960,66340,134869,65628,4517
2,Toluene_StainedSYTO9,1,G6,Sample24,10/12/2017 12:12:25 PM,198640,12170,250,109372,36016,2883
2,Toluene_StainedSYTO9,1,H1,Sample25,10/12/2017 12:14:44 PM,122460,2800,140,129327,21620,2055
2,Toluene_StainedSYTO9,1,H2,Sample26,10/12/2017 12:16:15 PM,152620,2500,280,76814,16422,1609
3,MixedC_Nonstained,1,A7,Sample1,10/12/2017 12:17:47 PM,332540,2780,1620,41020,9774,1440
3,MixedC_Nonstained,1,A8,Sample2,10/12/2017 12:19:18 PM,304980,1880,1840,50436,8764,1450
3,MixedC_Nonstained,1,A9,Sample3,10/12/2017 12:20:50 PM,454480,4180,1260,48733,6021,1286
3,MixedC_Nonstained,1,A7,Sample4,10/12/2017 12:22:21 PM,349960,2360,1420,45201,7123,2626
3,MixedC_Nonstained,1,A8,Sample5,10/12/2017 12:23:53 PM,328900,2920,1020,54559,5093,1376
3,MixedC_Nonstained,1,A9,Sample6,10/12/2017 12:25:24 PM,460720,3240,1180,51670,3885,1796
3,MixedC_Nonstained,1,G7,Sample7,10/12/2017 12:26:57 PM,189800,2930,140,88416,2582,1096
3,MixedC_Nonstained,1,C7,Sample8,10/12/2017 12:29:16 PM,244660,81080,20,64243,303,4421
3,MixedC_Nonstained,1,C8,Sample9,10/12/2017 12:30:48 PM,239200,79640,40,106168,259,4122
3,MixedC_Nonstained,1,C9,Sample10,10/12/2017 12:32:19 PM,242580,80180,80,95010,250,4140
3,MixedC_Nonstained,1,C7,Sample11,10/12/2017 12:33:51 PM,237640,78320,20,38707,276,4505
3,MixedC_Nonstained,1,C8,Sample12,10/12/2017 12:35:22 PM,242060,80320,20,32228,243,4103
3,MixedC_Nonstained,1,C9,Sample13,10/12/2017 12:36:54 PM,255580,82840,60,45354,303,4153
3,MixedC_Nonstained,1,G8,Sample14,10/12/2017 12:38:27 PM,188630,3610,20,79080,2460,1343
3,MixedC_Nonstained,1,E7,Sample15,10/12/2017 12:40:45 PM,361920,71520,80,36316,326,4085
3,MixedC_Nonstained,1,E8,Sample16,10/12/2017 12:42:17 PM,327600,70640,500,45126,205,4122
3,MixedC_Nonstained,1,E9,Sample17,10/12/2017 12:43:48 PM,316420,74760,120,96932,281,4054
3,MixedC_Nonstained,1,E7,Sample18,10/12/2017 12:45:20 PM,368160,69960,220,62226,300,4143
3,MixedC_Nonstained,1,E8,Sample19,10/12/2017 12:46:51 PM,330980,71060,280,43029,237,4064
3,MixedC_Nonstained,1,E9,Sample20,10/12/2017 12:48:23 PM,326300,75820,260,46742,216,4075
3,MixedC_Nonstained,1,G9,Sample21,10/12/2017 12:49:54 PM,190060,3870,90,97633,2875,1179
4,Toluene_Nonstained,1,A10,Sample1,10/12/2017 12:52:14 PM,364260,2580,100,106573,2912,1328
4,Toluene_Nonstained,1,A11,Sample2,10/12/2017 12:53:46 PM,152620,1200,60,72720,1805,2089
4,Toluene_Nonstained,1,A12,Sample3,10/12/2017 12:55:17 PM,395200,2020,100,127598,1186,1235
4,Toluene_Nonstained,1,A10,Sample18,10/12/2017 12:56:48 PM,380640,2700,60,35817,1363,2130
4,Toluene_Nonstained,1,A11,Sample19,10/12/2017 12:58:20 PM,152620,1080,20,86886,2394,1072
4,Toluene_Nonstained,1,A12,Sample20,10/12/2017 12:59:51 PM,308940,4000,60,74587,1948,2563
4,Toluene_Nonstained,1,G10,Sample22,10/12/2017 1:01:24 PM,181350,4190,40,86624,1048,1028
4,Toluene_Nonstained,1,C10,Sample23,10/12/2017 1:03:45 PM,3140280,2125900,40,32202,218,4233
4,Toluene_Nonstained,1,C11,Sample24,10/12/2017 1:05:16 PM,5123040,3466880,0,0,172,4531
4,Toluene_Nonstained,1,C12,Sample28,10/12/2017 1:06:48 PM,9281740,6518780,40,0,0,0
4,Toluene_Nonstained,1,C10,Sample29,10/12/2017 1:08:19 PM,4206280,2970460,0,0,0,0
4,Toluene_Nonstained,1,C11,Sample30,10/12/2017 1:09:51 PM,7095660,4949400,60,0,0,0
4,Toluene_Nonstained,1,C12,Sample31,10/12/2017 1:11:22 PM,8754200,6172020,0,0,0,0
4,Toluene_Nonstained,1,G11,Sample32,10/12/2017 1:12:55 PM,189930,19770,10,0,0,0
4,Toluene_Nonstained,1,E10,Sample33,10/12/2017 1:15:14 PM,3651440,2313200,60,0,0,0
4,Toluene_Nonstained,1,E11,Sample34,10/12/2017 1:16:45 PM,2728700,1734540,60,0,0,0
4,Toluene_Nonstained,1,E12,Sample35,10/12/2017 1:18:17 PM,6293560,4357880,0,0,0,0
4,Toluene_Nonstained,1,E10,Sample36,10/12/2017 1:19:48 PM,4671160,3084840,80,0,0,0
4,Toluene_Nonstained,1,E11,Sample37,10/12/2017 1:21:20 PM,3840200,2593220,0,0,0,0
4,Toluene_Nonstained,1,E12,Sample38,10/12/2017 1:22:51 PM,6302140,4382640,20,0,0,0
4,Toluene_Nonstained,1,G12,Sample39,10/12/2017 1:24:23 PM,143910,11100,10,0,0,0
4,Toluene_Nonstained,1,H3,Sample40,10/12/2017 1:26:41 PM,186940,3960,60,0,0,0
4,Toluene_Nonstained,1,H4,Sample41,10/12/2017 1:28:59 PM,187590,4720,50,0,0,0
4,Toluene_Nonstained,1,H5,Sample42,10/12/2017 1:31:18 PM,190580,4030,10,0,0,0
4,Toluene_Nonstained,1,H6,Sample43,10/12/2017 1:33:36 PM,190710,3830,30,0,0,0
