Specimen ID,Specimen,Plate ID,Well ID,Sample,Run Time,All Abs. Count,mChe+SYTO-9 Abs. Count,SYTO-9 Abs. Count,SYTO-9 Mean FITC-H,mChe+SYTO-9 Mean FITC-H,mChe+SYTO-9 Mean PE-Texas Red-H
1,MixedC_StainedSYTO9,1,A1,Sample1,10/12/2017 4:53:33 PM,394940,4860,131860,63127,58700,3794
1,MixedC_StainedSYTO9,1,A2,Sample2,10/12/2017 4:55:04 PM,343980,3400,116000,83490,75876,3856
1,MixedC_StainedSYTO9,1,A3,Sample3,10/12/2017 4:56:36 PM,355160,3700,131340,68275,60379,3479
1,MixedC_StainedSYTO9,1,A1,Sample4,10/12/2017 4:58:07 PM,330200,2060,99160,70000,58572,3972
1,MixedC_StainedSYTO9,1,A2,Sample5,10/12/2017 4:59:39 PM,329680,2440,100740,88203,107508,12035
1,MixedC_StainedSYTO9,1,A3,Sample6,10/12/2017 5:01:10 PM,363740,3080,116540,71414,59831,4302
1,MixedC_StainedSYTO9,1,G1,Sample10,10/12/2017 5:02:42 PM,54860,1000,220,73183,2127,1487
1,MixedC_StainedSYTO9,1,C1,Sample11,10/12/2017 5:05:00 PM,281320,130740,640,84707,13917,3965
1,MixedC_StainedSYTO9,1,C2,Sample12,10/12/2017 5:06:32 PM,295880,151860,2480,91909,25700,3764
1,MixedC_StainedSYTO9,1,C3,Sample13,10/12/2017 5:08:03 PM,321100,162560,1880,104104,24894,3850
1,MixedC_StainedSYTO9,1,C1,Sample14,10/12/2017 5:09:35 PM,266500,115280,420,67840,13909,3976
1,MixedC_StainedSYTO9,1,C2,Sample15,10/12/2017 5:11:06 PM,294060,138920,1220,75706,22792,3598
1,MixedC_StainedSYTO9,1,C3,Sample16,10/12/2017 5:12:38 PM,335920,168420,1640,80942,25495,3912
1,MixedC_StainedSYTO9,1,G2,Sample20,10/12/2017 5:14:09 PM,62530,1620,40,100550,5273,1725
1,MixedC_StainedSYTO9,1,E1,Sample21,10/12/2017 5:16:28 PM,372320,91660,80000,77371,17874,3621
1,MixedC_StainedSYTO9,1,E2,Sample22,10/12/2017 5:17:59 PM,377000,116360,73780,80053,22168,3496
1,MixedC_StainedSYTO9,1,E3,Sample23,10/12/2017 5:19:31 PM,393380,126840,56480,88224,23580,3579
1,MixedC_StainedSYTO9,1,E1,Sample24,10/12/2017 5:21:02 PM,361920,88580,78720,77933,18389,3581
1,MixedC_StainedSYTO9,1,E2,Sample25,10/12/2017 5:22:34 PM,362440,106300,64900,85612,20151,3532
1,MixedC_StainedSYTO9,1,E3,Sample26,10/12/2017 5:24:05 PM,390520,123080,55680,90408,21358,3641
1,MixedC_StainedSYTO9,1,G3,Sample30,10/12/2017 5:25:37 PM,59020,1760,200,82489,5218,1775
2,Toluene_StainedSYTO9,1,A4,Sample1,10/12/2017 5:27:55 PM,1139320,22820,581660,125666,108725,8732
2,Toluene_StainedSYTO9,1,A5,Sample2,10/12/2017 5:29:27 PM,177320,1400,15260,108744,40548,1435
