Specimen ID,Specimen,Plate ID,Well ID,Sample,Run Time,All Abs. Count,mChe+SYTO-9 Abs. Count,SYTO-9 Abs. Count,SYTO-9 Mean FITC-H,mChe+SYTO-9 Mean FITC-H,mChe+SYTO-9 Mean PE-Texas Red-H
1,MixedC_StainedSYTO9,1,A1,Sample1,10/10/2017 8:36:16 PM,559520,10440,21100,69488,17389,1911
1,MixedC_StainedSYTO9,1,A2,Sample2,10/10/2017 8:37:47 PM,505960,8820,18100,73352,16136,1714
1,MixedC_StainedSYTO9,1,A3,Sample3,10/10/2017 8:39:19 PM,515060,9020,19980,69772,15273,1614
1,MixedC_StainedSYTO9,1,A1,Sample4,10/10/2017 8:40:50 PM,486460,8900,19860,73024,24951,2513
1,MixedC_StainedSYTO9,1,A2,Sample5,10/10/2017 8:42:21 PM,469820,5100,16960,70643,16160,1603
1,MixedC_StainedSYTO9,1,A3,Sample6,10/10/2017 8:43:53 PM,495560,6180,19120,71212,22415,1694
1,MixedC_StainedSYTO9,1,G1,Sample10,10/10/2017 8:45:24 PM,24700,200,40,60229,2177,1056
1,MixedC_StainedSYTO9,1,C1,Sample11,10/10/2017 8:47:43 PM,165100,69240,4980,138112,42875,7150
1,MixedC_StainedSYTO9,1,C2,Sample12,10/10/2017 8:49:14 PM,149760,66120,4060,97211,28079,7261
1,MixedC_StainedSYTO9,1,C3,Sample13,10/10/2017 8:50:46 PM,327340,81820,12240,126885,165710,6627
1,MixedC_StainedSYTO9,1,C1,Sample14,10/10/2017 8:52:17 PM,165880,73520,4680,142719,43697,7268
1,MixedC_StainedSYTO9,1,C2,Sample15,10/10/2017 8:53:49 PM,157040,70640,4320,87485,27475,7153
1,MixedC_StainedSYTO9,1,C3,Sample16,10/10/2017 8:55:20 PM,318240,81440,11160,130851,179754,7309
1,MixedC_StainedSYTO9,1,G2,Sample20,10/10/2017 8:56:52 PM,26260,840,870,110478,1073378,4875
1,MixedC_StainedSYTO9,1,E1,Sample21,10/10/2017 8:59:10 PM,529100,73680,17680,76800,33570,6884
1,MixedC_StainedSYTO9,1,E2,Sample22,10/10/2017 9:00:42 PM,495300,71880,13000,66269,20026,6721
1,MixedC_StainedSYTO9,1,E3,Sample23,10/10/2017 9:02:13 PM,550940,75260,19040,85472,33881,6850
1,MixedC_StainedSYTO9,1,E1,Sample24,10/10/2017 9:03:45 PM,511420,75520,15900,82581,32230,6872
1,MixedC_StainedSYTO9,1,E2,Sample25,10/10/2017 9:05:16 PM,506740,76460,12480,69944,21285,6789
1,MixedC_StainedSYTO9,1,E3,Sample26,10/10/2017 9:06:48 PM,561860,77400,19520,76104,29606,6707
1,MixedC_StainedSYTO9,1,G3,Sample30,10/10/2017 9:08:19 PM,19500,270,110,108114,55764,2879
2,Toluene_StainedSYTO9,1,A4,Sample1,10/10/2017 9:10:37 PM,400140,5140,15560,69246,16944,1343
2,Toluene_StainedSYTO9,1,A5,Sample2,10/10/2017 9:12:09 PM,393900,6400,16500,73038,11739,1533
2,Toluene_StainedSYTO9,1,A6,Sample3,10/10/2017 9:13:41 PM,406900,4080,11860,66072,11835,1416
2,Toluene_StainedSYTO9,1,A4,Sample4,10/10/2017 9:15:12 PM,397800,5180,15760,70712,18137,1681
2,Toluene_StainedSYTO9,1,A5,Sample5,10/10/2017 9:16:44 PM,412880,5420,16080,71993,25032,1595
2,Toluene_StainedSYTO9,1,A6,Sample6,10/10/2017 9:18:15 PM,425100,3900,12880,76239,13369,1401
2,Toluene_StainedSYTO9,1,G4,Sample10,10/10/2017 9:19:47 PM,19110,100,60,68060,13283,1033
2,Toluene_StainedSYTO9,1,C4,Sample11,10/10/2017 9:22:05 PM,119860,66560,6100,200588,52904,6928
2,Toluene_StainedSYTO9,1,C5,Sample12,10/10/2017 9:23:36 PM,118560,67480,4040,79313,25509,6616
2,Toluene_StainedSYTO9,1,C6,Sample13,10/10/2017 9:25:08 PM,117000,67260,4700,90592,33977,6973
2,Toluene_StainedSYTO9,1,C4,Sample14,10/10/2017 9:26:39 PM,119340,66280,5800,162591,55270,6962
2,Toluene_StainedSYTO9,1,C5,Sample15,10/10/2017 9:28:11 PM,115180,66340,4040,77365,24165,6617
2,Toluene_StainedSYTO9,1,C6,Sample16,10/10/2017 9:29:42 PM,116740,68240,4780,88736,29617,6682
2,Toluene_StainedSYTO9,1,G5,Sample17,10/10/2017 9:31:14 PM,20800,250,30,47996,27520,5243
2,Toluene_StainedSYTO9,1,E4,Sample18,10/10/2017 9:33:32 PM,451620,70800,13360,66991,21258,6355
2,Toluene_StainedSYTO9,1,E5,Sample19,10/10/2017 9:35:04 PM,473980,70520,20920,89242,41037,6591
2,Toluene_StainedSYTO9,1,E6,Sample20,10/10/2017 9:36:35 PM,484120,73340,26360,115018,69142,6276
2,Toluene_StainedSYTO9,1,E4,Sample21,10/10/2017 9:38:07 PM,466700,73420,14500,69056,21157,6382
2,Toluene_StainedSYTO9,1,E5,Sample22,10/10/2017 9:39:38 PM,483600,71480,21040,89401,41945,6630
