Specimen ID,Specimen,Plate ID,Well ID,Sample,Run Time,All Abs. Count,mChe+SYTO-9 Abs. Count,SYTO-9 Abs. Count,SYTO-9 Mean FITC-H,mChe+SYTO-9 Mean FITC-H,mChe+SYTO-9 Mean PE-Texas Red-H
1,Specimen1,1,A1,Sample1,10/5/2017 5:31:49 PM,197600,1020,47880,68942,191973,14155
1,Specimen1,1,A2,Sample2,10/5/2017 5:33:21 PM,134940,60,21020,14985,1135931,24119
1,Specimen1,1,A3,Sample3,10/5/2017 5:34:52 PM,135980,740,45860,62104,273431,15294
1,Specimen1,1,A1,Sample4,10/5/2017 5:36:23 PM,124280,800,35900,65202,156877,7898
1,Specimen1,1,A2,Sample5,10/5/2017 5:37:55 PM,129740,120,15640,17398,116322,6808
1,Specimen1,1,A3,Sample6,10/5/2017 5:39:26 PM,128960,560,39940,59450,173812,14011
1,Specimen1,1,A1,Sample7,10/5/2017 5:40:58 PM,267640,1020,660,4734,2257,2035
1,Specimen1,1,A2,Sample8,10/5/2017 5:42:29 PM,201920,780,3600,11345,27587,4492
1,Specimen1,1,A3,Sample9,10/5/2017 5:44:01 PM,277080,760,540,2161,753,2036
1,Specimen1,1,B1,Sample55,10/5/2017 5:45:32 PM,13130,20,220,33711,3159,7754
1,Specimen1,1,B2,Sample56,10/5/2017 5:47:51 PM,13910,0,300,48373,0,0
1,Specimen1,1,B3,Sample57,10/5/2017 5:50:09 PM,12740,20,250,22326,8809,38189
1,Specimen1,1,C1,Sample10,10/5/2017 5:52:27 PM,238680,150240,6520,10011,18094,10301
1,Specimen1,1,C2,Sample11,10/5/2017 5:53:58 PM,263120,185140,6040,6796,20568,10467
1,Specimen1,1,C3,Sample12,10/5/2017 5:55:30 PM,285740,213480,6260,8816,29962,10264
1,Specimen1,1,C1,Sample13,10/5/2017 5:57:01 PM,234520,138520,6500,6025,17753,10202
1,Specimen1,1,C2,Sample14,10/5/2017 5:58:33 PM,262600,177160,5820,5464,18931,10482
1,Specimen1,1,C3,Sample15,10/5/2017 6:00:04 PM,295880,209940,6740,8521,28991,10278
1,Specimen1,1,C1,Sample16,10/5/2017 6:01:35 PM,235320,47140,2720,5319,16663,10484
1,Specimen1,1,C2,Sample17,10/5/2017 6:03:07 PM,252700,63320,2120,8428,17659,10324
1,Specimen1,1,C3,Sample18,10/5/2017 6:04:38 PM,257820,84400,3120,8568,27345,10330
1,Specimen1,1,D1,Sample58,10/5/2017 6:06:10 PM,13260,620,350,17941,25792,10422
1,Specimen1,1,D2,Sample59,10/5/2017 6:08:28 PM,13520,150,220,19983,25469,10357
1,Specimen1,1,D3,Sample60,10/5/2017 6:10:46 PM,14690,30,200,28365,15163,13565
1,Specimen1,1,E1,Sample19,10/5/2017 6:13:05 PM,240500,141920,14860,20436,13498,10298
1,Specimen1,1,E2,Sample20,10/5/2017 6:14:36 PM,259480,172240,13000,40333,22894,10027
1,Specimen1,1,E3,Sample21,10/5/2017 6:16:07 PM,290940,207760,11880,47343,12258,10425
1,Specimen1,1,E1,Sample22,10/5/2017 6:17:39 PM,243880,137240,14360,22226,13117,10693
1,Specimen1,1,E2,Sample23,10/5/2017 6:19:10 PM,269620,171360,12780,35577,22996,10332
1,Specimen1,1,E3,Sample24,10/5/2017 6:20:42 PM,300820,207800,11520,35115,12440,10610
1,Specimen1,1,E1,Sample25,10/5/2017 6:22:13 PM,262660,1100,680,1528,826,1987
1,Specimen1,1,E2,Sample26,10/5/2017 6:23:45 PM,234280,59300,5380,31838,20249,10354
1,Specimen1,1,E3,Sample27,10/5/2017 6:25:16 PM,261920,85480,5580,33898,11049,10614
1,Specimen1,1,F1,Sample61,10/5/2017 6:26:48 PM,13260,450,600,8844,10284,9215
1,Specimen1,1,F2,Sample62,10/5/2017 6:29:06 PM,11440,50,340,8231,5596,10901
1,Specimen1,1,F3,Sample63,10/5/2017 6:31:25 PM,13000,20,70,13665,888,5314
1,Specimen1,1,G1,Sample64,10/5/2017 6:33:43 PM,18330,120,90,2546,57153,92057
1,Specimen1,1,G2,Sample65,10/5/2017 6:36:01 PM,12610,0,140,26524,0,0
1,Specimen1,1,G3,Sample66,10/5/2017 6:38:20 PM,12480,0,90,23086,0,0
