Specimen ID,Specimen,Plate ID,Well ID,Sample,Run Time,All Abs. Count,mChe+SYTO-9 Abs. Count,SYTO-9 Abs. Count,SYTO-9 Mean FITC-H,mChe+SYTO-9 Mean FITC-H,mChe+SYTO-9 Mean PE-Texas Red-H
1,Specimen1,1,D3,Sample60,10/5/2017 2:06:11 PM,17160,90,260,22273,1159,3199
1,Specimen1,1,E1,Sample19,10/5/2017 2:08:30 PM,278460,175100,7400,8773,14217,8662
1,Specimen1,1,E2,Sample20,10/5/2017 2:10:01 PM,257400,183600,6440,14677,14067,8786
1,Specimen1,1,E3,Sample21,10/5/2017 2:11:32 PM,287560,212780,6900,12404,15304,8666
1,Specimen1,1,E1,Sample22,10/5/2017 2:13:04 PM,264680,173340,7300,11465,13632,8715
1,Specimen1,1,E2,Sample23,10/5/2017 2:14:35 PM,279760,185860,7700,13829,14577,8855
1,Specimen1,1,E3,Sample24,10/5/2017 2:16:07 PM,313560,217980,6920,16322,15104,8714
1,Specimen1,1,E1,Sample25,10/5/2017 2:17:38 PM,240500,65640,2540,6700,13680,8588
1,Specimen1,1,E2,Sample26,10/5/2017 2:19:09 PM,281680,87660,3920,19400,12462,8739
1,Specimen1,1,E3,Sample27,10/5/2017 2:20:40 PM,290920,98260,3980,14808,14320,8745
1,Specimen1,1,F1,Sample61,10/5/2017 2:22:12 PM,17160,620,180,10049,10090,7182
1,Specimen1,1,F2,Sample62,10/5/2017 2:24:30 PM,17030,120,290,23864,3043,6210
1,Specimen1,1,F3,Sample63,10/5/2017 2:26:48 PM,20020,130,180,23729,13288,2729
1,Specimen1,1,G1,Sample64,10/5/2017 2:29:07 PM,14040,40,110,14409,1991,9605
1,Specimen1,1,G2,Sample65,10/5/2017 2:31:25 PM,16900,70,220,21167,1183,3307
1,Specimen1,1,G3,Sample66,10/5/2017 2:33:43 PM,16640,100,240,36478,1447,4909
1,Specimen1,1,A5,Sample28,10/5/2017 2:36:01 PM,80600,240,4560,7622,141734,6579
1,Specimen1,1,A6,Sample29,10/5/2017 2:37:33 PM,76440,320,4200,7351,84152,4975
1,Specimen1,1,A7,Sample30,10/5/2017 2:39:04 PM,75660,280,4100,7894,280648,14151
1,Specimen1,1,A5,Sample31,10/5/2017 2:40:36 PM,94900,200,4620,6730,399279,36888
1,Specimen1,1,A6,Sample32,10/5/2017 2:42:07 PM,93080,320,4760,8576,362775,7198
1,Specimen1,1,A7,Sample33,10/5/2017 2:43:38 PM,90740,240,4740,7079,720252,13270
1,Specimen1,1,A5,Sample34,10/5/2017 2:45:10 PM,184960,820,1820,6408,12751,5798
1,Specimen1,1,A6,Sample35,10/5/2017 2:46:41 PM,208280,780,1760,8230,309243,10038
1,Specimen1,1,A7,Sample36,10/5/2017 2:48:13 PM,177320,660,1840,4632,88932,3621
1,Specimen1,1,B5,Sample67,10/5/2017 2:49:44 PM,15210,100,20,2379,817,3494
1,Specimen1,1,B6,Sample68,10/5/2017 2:52:02 PM,16640,90,50,79277,1284,3471
1,Specimen1,1,B7,Sample69,10/5/2017 2:54:20 PM,25740,90,140,36501,934,2850
1,Specimen1,1,C5,Sample37,10/5/2017 2:56:39 PM,2766140,2708580,8260,20694,34232,9102
1,Specimen1,1,C6,Sample38,10/5/2017 2:58:10 PM,779480,713400,8300,26991,76235,12511
1,Specimen1,1,C7,Sample39,10/5/2017 2:59:41 PM,601380,527620,9100,22544,63965,12702
1,Specimen1,1,C5,Sample40,10/5/2017 3:01:13 PM,2948400,2890800,8640,22821,33175,9109
1,Specimen1,1,C6,Sample41,10/5/2017 3:02:44 PM,811980,741140,8400,29863,74156,12570
1,Specimen1,1,C7,Sample42,10/5/2017 3:04:15 PM,645320,566740,9300,22541,60896,12677
1,Specimen1,1,C5,Sample43,10/5/2017 3:05:47 PM,2095120,1878060,7080,17987,33304,9382
1,Specimen1,1,C6,Sample44,10/5/2017 3:07:18 PM,686240,488060,6200,26567,73948,12807
1,Specimen1,1,C7,Sample45,10/5/2017 3:08:50 PM,550820,350060,5600,21604,60547,12938
1,Specimen1,1,D5,Sample70,10/5/2017 3:10:21 PM,16250,570,790,38353,54503,8611
1,Specimen1,1,D6,Sample71,10/5/2017 3:12:39 PM,19890,170,110,32804,12102,5645
1,Specimen1,1,D7,Sample72,10/5/2017 3:14:58 PM,18980,80,130,19363,738,3877
1,Specimen1,1,E5,Sample46,10/5/2017 3:17:16 PM,672100,599000,10440,21822,49238,12374
1,Specimen1,1,E6,Sample47,10/5/2017 3:18:48 PM,1088360,1018480,8160,0,0,0
1,Specimen1,1,E7,Sample48,10/5/2017 3:20:19 PM,793780,719760,12260,0,0,0
1,Specimen1,1,E5,Sample49,10/5/2017 3:21:50 PM,693680,617300,10640,0,0,0
1,Specimen1,1,E6,Sample50,10/5/2017 3:23:22 PM,1145040,1074620,7200,0,0,0
1,Specimen1,1,E7,Sample51,10/5/2017 3:24:53 PM,833040,758160,12480,0,0,0
1,Specimen1,1,E5,Sample52,10/5/2017 3:26:25 PM,605760,379680,8220,0,0,0
1,Specimen1,1,E6,Sample53,10/5/2017 3:27:56 PM,828540,642300,5120,0,0,0
1,Specimen1,1,E7,Sample54,10/5/2017 3:29:28 PM,607700,421200,6760,0,0,0
1,Specimen1,1,F5,Sample73,10/5/2017 3:30:59 PM,17160,570,1000,0,0,0
1,Specimen1,1,F6,Sample74,10/5/2017 3:33:17 PM,19890,110,140,0,0,0
1,Specimen1,1,F7,Sample75,10/5/2017 3:35:35 PM,18200,110,150,0,0,0
1,Specimen1,1,G5,Sample76,10/5/2017 3:37:54 PM,16120,80,150,0,0,0
1,Specimen1,1,G6,Sample77,10/5/2017 3:40:12 PM,18070,120,180,0,0,0
1,Specimen1,1,G7,Sample78,10/5/2017 3:42:30 PM,18200,120,290,0,0,0
