Specimen ID,Specimen,Plate ID,Well ID,Sample,Run Time,All Abs. Count,mChe+SYTO-9 Abs. Count,SYTO-9 Abs. Count,SYTO-9 Mean FITC-H,mChe+SYTO-9 Mean FITC-H,mChe+SYTO-9 Mean PE-Texas Red-H
3,MixedC_Nonstained,1,A7,Sample4,10/11/2017 3:46:34 PM,473200,340,100280,10585,2847,2694
3,MixedC_Nonstained,1,A8,Sample5,10/11/2017 3:48:05 PM,500500,340,111400,8924,5923,11983
3,MixedC_Nonstained,1,A9,Sample6,10/11/2017 3:49:37 PM,676780,460,219980,7277,7756,3227
3,MixedC_Nonstained,1,G7,Sample7,10/11/2017 3:51:10 PM,149110,280,78620,3928,24824,2416
3,MixedC_Nonstained,1,C7,Sample8,10/11/2017 3:53:29 PM,323180,124920,7500,5552,190,3830
3,MixedC_Nonstained,1,C8,Sample9,10/11/2017 3:55:01 PM,398840,172660,12560,4435,308,3899
3,MixedC_Nonstained,1,C9,Sample10,10/11/2017 3:56:32 PM,439400,190820,18880,4849,392,3721
3,MixedC_Nonstained,1,C7,Sample11,10/11/2017 3:58:04 PM,330980,129580,7300,3295,234,3982
3,MixedC_Nonstained,1,C8,Sample12,10/11/2017 3:59:35 PM,401700,170200,11540,4491,302,3902
3,MixedC_Nonstained,1,C9,Sample13,10/11/2017 4:01:07 PM,475020,203840,15680,4309,722,4323
3,MixedC_Nonstained,1,G8,Sample14,10/11/2017 4:02:40 PM,145210,970,38240,1971,7686,2900
3,MixedC_Nonstained,1,E7,Sample15,10/11/2017 4:04:58 PM,367640,130900,14740,4828,177,4011
3,MixedC_Nonstained,1,E8,Sample16,10/11/2017 4:06:30 PM,371540,132500,11380,4799,231,3994
3,MixedC_Nonstained,1,E9,Sample17,10/11/2017 4:08:01 PM,393120,118040,28540,4760,353,3798
3,MixedC_Nonstained,1,E7,Sample18,10/11/2017 4:09:33 PM,357240,124540,13520,4311,193,4056
3,MixedC_Nonstained,1,E8,Sample19,10/11/2017 4:11:04 PM,371800,130940,11300,4907,232,4236
3,MixedC_Nonstained,1,E9,Sample20,10/11/2017 4:12:36 PM,398320,122920,26980,4654,325,3880
3,MixedC_Nonstained,1,G9,Sample21,10/11/2017 4:14:07 PM,138970,740,27010,2055,3047,3132
4,Toluene_Nonstained,1,A10,Sample1,10/11/2017 4:16:27 PM,157040,80,1860,4106,4311,4568
4,Toluene_Nonstained,1,A11,Sample2,10/11/2017 4:17:59 PM,173160,40,1600,3864,5354,1974
4,Toluene_Nonstained,1,A12,Sample3,10/11/2017 4:19:30 PM,196300,40,1920,3575,7070,4232
4,Toluene_Nonstained,1,A10,Sample18,10/11/2017 4:21:02 PM,175500,40,2280,3367,32917,1687
4,Toluene_Nonstained,1,A11,Sample19,10/11/2017 4:22:33 PM,173160,20,1700,3444,13948,17190
4,Toluene_Nonstained,1,A12,Sample20,10/11/2017 4:24:05 PM,202040,720,1380,7244,32053,55557
4,Toluene_Nonstained,1,G10,Sample22,10/11/2017 4:25:38 PM,135980,270,19630,1627,5656,4830
4,Toluene_Nonstained,1,C10,Sample23,10/11/2017 4:27:58 PM,348400,97460,28740,5327,671,3458
4,Toluene_Nonstained,1,C11,Sample24,10/11/2017 4:29:30 PM,407160,143500,23980,5189,332,3632
4,Toluene_Nonstained,1,C12,Sample28,10/11/2017 4:31:01 PM,699920,316480,18800,5239,244,3747
4,Toluene_Nonstained,1,C10,Sample29,10/11/2017 4:32:33 PM,379080,115080,25900,5090,551,3507
4,Toluene_Nonstained,1,C11,Sample30,10/11/2017 4:34:04 PM,459160,169540,22180,4803,282,3573
4,Toluene_Nonstained,1,C12,Sample31,10/11/2017 4:35:36 PM,664300,295980,16780,4941,254,3785
4,Toluene_Nonstained,1,G11,Sample32,10/11/2017 4:37:09 PM,130520,590,12040,1792,2038,2832
4,Toluene_Nonstained,1,E10,Sample33,10/11/2017 4:39:28 PM,456300,160540,29780,4439,389,3599
4,Toluene_Nonstained,1,E11,Sample34,10/11/2017 4:40:59 PM,381940,111580,23160,4242,326,3337
4,Toluene_Nonstained,1,E12,Sample35,10/11/2017 4:42:31 PM,577200,252460,20200,4951,249,3677
4,Toluene_Nonstained,1,E10,Sample36,10/11/2017 4:44:02 PM,532220,199560,29900,3979,376,3626
4,Toluene_Nonstained,1,E11,Sample37,10/11/2017 4:45:34 PM,408980,132300,23020,3870,273,3362
4,Toluene_Nonstained,1,E12,Sample38,10/11/2017 4:47:05 PM,556920,235360,18340,4681,226,3691
4,Toluene_Nonstained,1,G12,Sample39,10/11/2017 4:48:37 PM,123240,610,9840,1721,1767,2943
4,Toluene_Nonstained,1,H3,Sample40,10/11/2017 4:50:55 PM,132990,130,11910,1797,8779,2200
4,Toluene_Nonstained,1,H4,Sample41,10/11/2017 4:53:13 PM,131430,130,66830,4215,20619,2818
4,Toluene_Nonstained,1,H5,Sample42,10/11/2017 4:55:32 PM,138060,180,13760,1915,6748,3883
4,Toluene_Nonstained,1,H6,Sample43,10/11/2017 4:57:50 PM,133900,130,24370,1867,16933,2399
