Specimen ID,Specimen,Plate ID,Well ID,Sample,Run Time,All Abs. Count,mChe+SYTO-9 Abs. Count,SYTO-9 Abs. Count,SYTO-9 Mean FITC-H,mChe+SYTO-9 Mean FITC-H,mChe+SYTO-9 Mean PE-Texas Red-H
2,Toluene_StainedSYTO9,1,E6,Sample23,10/11/2017 9:19:02 PM,1282580,1091480,43580,57305,97828,6018
2,Toluene_StainedSYTO9,1,G6,Sample24,10/11/2017 9:20:34 PM,77220,1510,13280,4646,60171,4114
2,Toluene_StainedSYTO9,1,H1,Sample25,10/11/2017 9:22:52 PM,73840,280,7060,3581,44934,4377
2,Toluene_StainedSYTO9,1,H2,Sample26,10/11/2017 9:24:24 PM,71240,80,6940,5532,16750,3573
3,MixedC_Nonstained,1,A7,Sample1,10/11/2017 9:25:55 PM,919620,340,103480,8608,3906,3660
3,MixedC_Nonstained,1,A8,Sample2,10/11/2017 9:27:27 PM,1425840,360,95060,7043,13950,2992
3,MixedC_Nonstained,1,A9,Sample3,10/11/2017 9:28:58 PM,999440,440,202100,6038,4052,2864
3,MixedC_Nonstained,1,A7,Sample4,10/11/2017 9:30:30 PM,958880,280,117360,12450,8864,4823
3,MixedC_Nonstained,1,A8,Sample5,10/11/2017 9:32:01 PM,1509040,720,107580,9411,18450,4708
3,MixedC_Nonstained,1,A9,Sample6,10/11/2017 9:33:33 PM,1044160,720,225140,8018,1738,3573
3,MixedC_Nonstained,1,G7,Sample7,10/11/2017 9:35:05 PM,82160,240,10850,5811,7826,3494
3,MixedC_Nonstained,1,C7,Sample8,10/11/2017 9:37:25 PM,468000,244940,6040,5285,180,4249
3,MixedC_Nonstained,1,C8,Sample9,10/11/2017 9:38:56 PM,502060,272020,6980,3767,192,4113
3,MixedC_Nonstained,1,C9,Sample10,10/11/2017 9:40:28 PM,593060,314280,17240,3431,243,3920
3,MixedC_Nonstained,1,C7,Sample11,10/11/2017 9:41:59 PM,458640,239380,5500,4164,191,4317
3,MixedC_Nonstained,1,C8,Sample12,10/11/2017 9:43:31 PM,495820,265800,6700,3273,221,4152
3,MixedC_Nonstained,1,C9,Sample13,10/11/2017 9:45:02 PM,597480,312880,17140,3278,340,4033
3,MixedC_Nonstained,1,G8,Sample14,10/11/2017 9:46:35 PM,73190,1030,5310,2923,3742,3319
3,MixedC_Nonstained,1,E7,Sample15,10/11/2017 9:48:54 PM,595400,202700,19040,5452,193,4350
3,MixedC_Nonstained,1,E8,Sample16,10/11/2017 9:50:25 PM,686660,268100,18660,5825,193,4386
3,MixedC_Nonstained,1,E9,Sample17,10/11/2017 9:51:56 PM,543140,187480,39580,4086,266,4175
3,MixedC_Nonstained,1,E7,Sample18,10/11/2017 9:53:28 PM,608400,202240,19640,5884,196,4383
3,MixedC_Nonstained,1,E8,Sample19,10/11/2017 9:54:59 PM,675740,256840,20340,5509,186,4439
3,MixedC_Nonstained,1,E9,Sample20,10/11/2017 9:56:31 PM,554060,185660,42080,4566,273,4284
3,MixedC_Nonstained,1,G9,Sample21,10/11/2017 9:58:02 PM,69420,570,3890,7121,2722,3738
4,Toluene_Nonstained,1,A10,Sample1,10/11/2017 10:00:23 PM,160420,120,2680,7236,5650,3157
4,Toluene_Nonstained,1,A11,Sample2,10/11/2017 10:01:54 PM,163020,20,1820,3475,27108,1998
4,Toluene_Nonstained,1,A12,Sample3,10/11/2017 10:03:26 PM,200980,100,1440,3209,7662,7111
4,Toluene_Nonstained,1,A10,Sample18,10/11/2017 10:04:57 PM,177840,80,2600,3583,6671,2857
4,Toluene_Nonstained,1,A11,Sample19,10/11/2017 10:06:29 PM,164060,40,1080,4700,19968,3241
4,Toluene_Nonstained,1,A12,Sample20,10/11/2017 10:08:00 PM,206000,480,1720,3657,2682,3670
4,Toluene_Nonstained,1,G10,Sample22,10/11/2017 10:09:33 PM,67860,50,2340,2320,6160,2642
4,Toluene_Nonstained,1,C10,Sample23,10/11/2017 10:11:54 PM,985400,507020,43960,3477,335,3731
4,Toluene_Nonstained,1,C11,Sample24,10/11/2017 10:13:25 PM,1548560,861100,51680,3757,255,3696
4,Toluene_Nonstained,1,C12,Sample28,10/11/2017 10:14:57 PM,3359720,2131540,46940,3517,178,3756
4,Toluene_Nonstained,1,C10,Sample29,10/11/2017 10:16:28 PM,1137240,613440,44220,3519,320,3745
4,Toluene_Nonstained,1,C11,Sample30,10/11/2017 10:18:00 PM,1958580,1178440,47100,3443,223,3733
4,Toluene_Nonstained,1,C12,Sample31,10/11/2017 10:19:31 PM,3160040,1985360,39820,3412,178,3775
4,Toluene_Nonstained,1,G11,Sample32,10/11/2017 10:21:05 PM,81510,5760,2760,4321,2124,3153
4,Toluene_Nonstained,1,E10,Sample33,10/11/2017 10:23:23 PM,1084200,529680,51960,2882,258,3830
4,Toluene_Nonstained,1,E11,Sample34,10/11/2017 10:24:55 PM,906100,443200,41380,3080,279,3623
4,Toluene_Nonstained,1,E12,Sample35,10/11/2017 10:26:26 PM,2625480,1606320,80180,3557,220,3821
4,Toluene_Nonstained,1,E10,Sample36,10/11/2017 10:27:58 PM,1293500,680180,51100,2880,261,3894
4,Toluene_Nonstained,1,E11,Sample37,10/11/2017 10:29:29 PM,1040000,556080,36980,3016,242,3668
4,Toluene_Nonstained,1,E12,Sample38,10/11/2017 10:31:01 PM,2652000,1608200,72940,3172,208,3859
4,Toluene_Nonstained,1,G12,Sample39,10/11/2017 10:32:32 PM,142610,3890,2870,3710,996,3134
4,Toluene_Nonstained,1,H3,Sample40,10/11/2017 10:34:51 PM,65390,340,2380,4560,5216,3113
4,Toluene_Nonstained,1,H4,Sample41,10/11/2017 10:37:09 PM,64740,310,2460,3373,7805,3495
4,Toluene_Nonstained,1,H5,Sample42,10/11/2017 10:39:27 PM,65650,250,2280,5590,9406,3032
4,Toluene_Nonstained,1,H6,Sample43,10/11/2017 10:41:45 PM,67210,260,2660,2270,19612,3085
