Specimen ID,Specimen,Plate ID,Well ID,Sample,Run Time,All Abs. Count,mChe+SYTO-9 Abs. Count,SYTO-9 Abs. Count,SYTO-9 Mean FITC-H,mChe+SYTO-9 Mean FITC-H,mChe+SYTO-9 Mean PE-Texas Red-H
1,MixedC_StainedSYTO9,1,A1,Sample1,10/11/2017 5:15:00 PM,570440,2580,260120,37835,144718,9673
1,MixedC_StainedSYTO9,1,A2,Sample2,10/11/2017 5:16:31 PM,426920,1520,219840,57032,233150,10409
1,MixedC_StainedSYTO9,1,A3,Sample3,10/11/2017 5:18:03 PM,487240,2240,278260,57263,320067,13696
1,MixedC_StainedSYTO9,1,A1,Sample4,10/11/2017 5:19:34 PM,470860,1060,252280,38959,308815,8280
1,MixedC_StainedSYTO9,1,A2,Sample5,10/11/2017 5:21:06 PM,393120,1180,200500,56867,422005,9714
1,MixedC_StainedSYTO9,1,A3,Sample6,10/11/2017 5:22:37 PM,483860,1880,271260,57129,583737,21089
1,MixedC_StainedSYTO9,1,G1,Sample10,10/11/2017 5:24:09 PM,170040,280,63370,3095,12504,3332
1,MixedC_StainedSYTO9,1,C1,Sample11,10/11/2017 5:26:27 PM,544960,362640,29420,13901,21699,3933
1,MixedC_StainedSYTO9,1,C2,Sample12,10/11/2017 5:27:59 PM,720200,521000,45080,15573,25784,3971
1,MixedC_StainedSYTO9,1,C3,Sample13,10/11/2017 5:29:30 PM,620360,418020,47880,21142,30575,3903
1,MixedC_StainedSYTO9,1,C1,Sample14,10/11/2017 5:31:02 PM,531960,356620,25440,13331,20175,3952
1,MixedC_StainedSYTO9,1,C2,Sample15,10/11/2017 5:32:33 PM,710320,513840,38680,15106,25878,4056
1,MixedC_StainedSYTO9,1,C3,Sample16,10/11/2017 5:34:04 PM,621140,424060,42280,18908,27094,4017
1,MixedC_StainedSYTO9,1,G2,Sample20,10/11/2017 5:35:36 PM,165750,1470,19690,2236,18926,3746
1,MixedC_StainedSYTO9,1,E1,Sample21,10/11/2017 5:37:54 PM,580580,350720,66760,31857,21806,3999
1,MixedC_StainedSYTO9,1,E2,Sample22,10/11/2017 5:39:26 PM,714480,455600,88300,34708,22856,3915
1,MixedC_StainedSYTO9,1,E3,Sample23,10/11/2017 5:40:57 PM,592280,303520,115620,33115,26264,3865
1,MixedC_StainedSYTO9,1,E1,Sample24,10/11/2017 5:42:29 PM,565760,338220,58660,31274,21816,4252
1,MixedC_StainedSYTO9,1,E2,Sample25,10/11/2017 5:44:00 PM,695500,441880,79460,34314,22847,4006
1,MixedC_StainedSYTO9,1,E3,Sample26,10/11/2017 5:45:31 PM,598260,307380,112280,32123,27657,4151
1,MixedC_StainedSYTO9,1,G3,Sample30,10/11/2017 5:47:03 PM,168740,1320,20540,2396,20158,3263
2,Toluene_StainedSYTO9,1,A4,Sample1,10/11/2017 5:49:21 PM,167180,380,14160,12923,269454,10082
2,Toluene_StainedSYTO9,1,A5,Sample2,10/11/2017 5:50:53 PM,154960,240,15180,9528,162110,6658
2,Toluene_StainedSYTO9,1,A6,Sample3,10/11/2017 5:52:24 PM,160940,260,15420,11204,108114,4491
2,Toluene_StainedSYTO9,1,A4,Sample4,10/11/2017 5:53:56 PM,171860,100,14160,11849,236011,3173
2,Toluene_StainedSYTO9,1,A5,Sample5,10/11/2017 5:55:27 PM,167700,160,15060,8556,407602,38336
2,Toluene_StainedSYTO9,1,A6,Sample6,10/11/2017 5:56:59 PM,174980,220,16800,9600,144048,13805
2,Toluene_StainedSYTO9,1,G4,Sample10,10/11/2017 5:58:30 PM,163670,330,24820,1809,7890,3066
2,Toluene_StainedSYTO9,1,C4,Sample11,10/11/2017 6:00:49 PM,428740,275140,23000,32625,77119,4646
2,Toluene_StainedSYTO9,1,C5,Sample12,10/11/2017 6:02:20 PM,579800,423280,26000,39381,84535,4868
2,Toluene_StainedSYTO9,1,C6,Sample13,10/11/2017 6:03:52 PM,708760,516960,48140,33023,101720,5040
2,Toluene_StainedSYTO9,1,C4,Sample14,10/11/2017 6:05:23 PM,429260,268520,21940,30001,76424,4780
2,Toluene_StainedSYTO9,1,C5,Sample15,10/11/2017 6:06:55 PM,589940,421840,26860,36774,83231,4971
2,Toluene_StainedSYTO9,1,C6,Sample16,10/11/2017 6:08:26 PM,724100,532320,45220,32609,100561,5193
2,Toluene_StainedSYTO9,1,G5,Sample17,10/11/2017 6:09:58 PM,165490,1020,27760,2462,51089,3509
2,Toluene_StainedSYTO9,1,E4,Sample18,10/11/2017 6:12:16 PM,628420,407420,49640,32140,83387,4935
2,Toluene_StainedSYTO9,1,E5,Sample19,10/11/2017 6:13:48 PM,368680,198780,29920,44250,75953,4861
2,Toluene_StainedSYTO9,1,E6,Sample20,10/11/2017 6:15:19 PM,603720,415460,34640,30149,89732,5413
2,Toluene_StainedSYTO9,1,E4,Sample21,10/11/2017 6:16:51 PM,624260,409620,47740,28995,81978,5061
2,Toluene_StainedSYTO9,1,E5,Sample22,10/11/2017 6:18:22 PM,371540,199660,28740,38553,75928,4992
2,Toluene_StainedSYTO9,1,E6,Sample23,10/11/2017 6:19:54 PM,587600,402880,32000,29539,89524,5511
2,Toluene_StainedSYTO9,1,G6,Sample24,10/11/2017 6:21:25 PM,162370,670,44720,2388,34717,3591
2,Toluene_StainedSYTO9,1,H1,Sample25,10/11/2017 6:23:44 PM,153400,40,11680,2313,27330,2232
2,Toluene_StainedSYTO9,1,H2,Sample26,10/11/2017 6:25:15 PM,150280,80,6700,2841,3798,2878
3,MixedC_Nonstained,1,A7,Sample1,10/11/2017 6:26:47 PM,549640,180,92360,7832,7737,2915
3,MixedC_Nonstained,1,A8,Sample2,10/11/2017 6:28:18 PM,552760,100,73020,5339,3759,2635
3,MixedC_Nonstained,1,A9,Sample3,10/11/2017 6:29:50 PM,676520,260,179600,4542,3480,2978
3,MixedC_Nonstained,1,A7,Sample4,10/11/2017 6:31:21 PM,588380,100,91440,6392,13076,2059
3,MixedC_Nonstained,1,A8,Sample5,10/11/2017 6:32:53 PM,581620,40,74340,5190,3687,2108
3,MixedC_Nonstained,1,A9,Sample6,10/11/2017 6:34:24 PM,702780,160,180700,4423,2741,4935
3,MixedC_Nonstained,1,G7,Sample7,10/11/2017 6:35:57 PM,166140,250,18320,4073,8588,3046
3,MixedC_Nonstained,1,C7,Sample8,10/11/2017 6:38:16 PM,390520,181680,5120,4165,164,4064
3,MixedC_Nonstained,1,C8,Sample9,10/11/2017 6:39:48 PM,544440,292580,5500,5659,176,4011
3,MixedC_Nonstained,1,C9,Sample10,10/11/2017 6:41:19 PM,521560,253440,13060,3141,234,3833
3,MixedC_Nonstained,1,C7,Sample11,10/11/2017 6:42:51 PM,390000,178420,4480,3166,170,4159
3,MixedC_Nonstained,1,C8,Sample12,10/11/2017 6:44:22 PM,545740,293360,4940,2465,172,4069
3,MixedC_Nonstained,1,C9,Sample13,10/11/2017 6:45:54 PM,540540,264440,13000,2899,293,4188
3,MixedC_Nonstained,1,G8,Sample14,10/11/2017 6:47:27 PM,158730,1020,16590,2349,4771,3350
3,MixedC_Nonstained,1,E7,Sample15,10/11/2017 6:49:46 PM,514020,222900,14360,3767,184,4216
3,MixedC_Nonstained,1,E8,Sample16,10/11/2017 6:51:17 PM,555620,260460,11380,4206,168,4225
3,MixedC_Nonstained,1,E9,Sample17,10/11/2017 6:52:49 PM,463580,159020,29260,3341,227,3904
3,MixedC_Nonstained,1,E7,Sample18,10/11/2017 6:54:20 PM,510640,217960,12520,3840,165,4185
3,MixedC_Nonstained,1,E8,Sample19,10/11/2017 6:55:52 PM,548600,251260,11400,4598,174,4244
3,MixedC_Nonstained,1,E9,Sample20,10/11/2017 6:57:23 PM,477620,161480,30100,3608,247,4130
3,MixedC_Nonstained,1,G9,Sample21,10/11/2017 6:58:55 PM,155870,740,10890,3086,8740,3024
4,Toluene_Nonstained,1,A10,Sample1,10/11/2017 7:01:15 PM,165100,40,3600,4552,20814,14021
4,Toluene_Nonstained,1,A11,Sample2,10/11/2017 7:02:46 PM,166660,60,1640,8580,3531,4777
4,Toluene_Nonstained,1,A12,Sample3,10/11/2017 7:04:18 PM,185380,40,1360,3253,12668,4281
4,Toluene_Nonstained,1,A10,Sample18,10/11/2017 7:05:49 PM,176280,40,2880,4684,2769,2392
4,Toluene_Nonstained,1,A11,Sample19,10/11/2017 7:07:21 PM,166660,40,1040,3919,7952,3443
4,Toluene_Nonstained,1,A12,Sample20,10/11/2017 7:08:52 PM,209420,620,1540,7745,10802,23865
4,Toluene_Nonstained,1,G10,Sample22,10/11/2017 7:10:25 PM,151060,200,5660,2489,19092,19006
4,Toluene_Nonstained,1,C10,Sample23,10/11/2017 7:12:46 PM,524420,234560,23660,3516,388,3787
4,Toluene_Nonstained,1,C11,Sample24,10/11/2017 7:14:17 PM,761020,392360,25320,3439,266,3939
4,Toluene_Nonstained,1,C12,Sample28,10/11/2017 7:15:48 PM,1425320,850020,27340,3800,206,3883
4,Toluene_Nonstained,1,C10,Sample29,10/11/2017 7:17:20 PM,570700,270540,21220,3628,359,3814
